Date,Transaction,Name,Memo,Amount
2023-09-05,DEBIT,DEBIT PURCHASE PETRO SPARKS    SPARKS      NV,Download from usbank.com.3650,-47.85
2023-09-05,DEBIT,DEBIT PURCHASE -VISA STARBUCKS STORE SPARKS      NV,Download from usbank.com.3650,-15.96
2023-09-05,DEBIT,DEBIT PURCHASE -VISA IN N OUT BURGER SPARKS      NV,Download from usbank.com.0857,-19.76
2023-09-05,DEBIT,DEBIT PURCHASE -VISA IN N OUT BURGER SPARKS      NV,Download from usbank.com.0857,-18.35
2023-09-05,DEBIT,DEBIT PURCHASE -VISA SQ *TAQUERIA LASSUN VALLEY  NV,Download from usbank.com.0857,-22.0
2023-09-05,DEBIT,DEBIT PURCHASE -VISA DOORDASH*DENNYS WWW.DOORDASHCA,Download from usbank.com.0857,-34.95
2023-09-05,DEBIT,DEBIT PURCHASE -VISA STARBUCKS STORE SPARKS      NV,Download from usbank.com.3650,-27.88
2023-09-05,DEBIT,DEBIT PURCHASE -VISA SQ *TAQUERIA LASSUN VALLEY  NV,Download from usbank.com.0857,-17.0
2023-09-05,DEBIT,DEBIT PURCHASE -VISA SQ *TAQUERIA LASSUN VALLEY  NV,Download from usbank.com.0857,-30.0
2023-09-05,DEBIT,DEBIT PURCHASE -VISA DD DOORDASH TACO855-973-1040CA,Download from usbank.com.0857,-19.34
2023-09-05,DEBIT,DEBIT PURCHASE -VISA SQ *SENOR TEQUILDunsmuir    CA,Download from usbank.com.0857,-30.29
2023-09-05,DEBIT,DEBIT PURCHASE -VISA ONAIRPARKING.COMHTTPSWWW.ONACA,Download from usbank.com.0857,-35.96
2023-09-05,DEBIT,DEBIT PURCHASE -VISA CHEVRON [ANONYMIZED] PLEASANT HILOR,Download from usbank.com.3650,-39.02
2023-09-05,DEBIT,WEB AUTHORIZED PMT AppFolio Inc. F,Download from usbank.com.,-2.49
2023-09-05,DEBIT,ELECTRONIC WITHDRAWAL PORTLAND GENERAL,Download from usbank.com.,-87.02
2023-09-05,DEBIT,WEB AUTHORIZED PMT Rushing Real Est,Download from usbank.com.,-1365.0
2023-09-06,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,300.0
2023-09-06,DEBIT,DEBIT PURCHASE -VISA STARBUCKS STORE SPARKS      NV,Download from usbank.com.3650,-27.09
2023-09-06,DEBIT,DEBIT PURCHASE -VISA SHELL OIL6365122SUSANVILLE  CA,Download from usbank.com.3650,-36.85
2023-09-06,DEBIT,DEBIT PURCHASE -VISA SHELL OIL6365122SUSANVILLE  CA,Download from usbank.com.0857,-5.58
2023-09-06,DEBIT,DEBIT PURCHASE -VISA DD DOORDASH SHAR855-973-1040CA,Download from usbank.com.0857,-32.72
2023-09-06,DEBIT,DEBIT PURCHASE -VISA AA INFLIGHT     FORT WORTH  TX,Download from usbank.com.0857,-9.0
2023-09-06,DEBIT,DEBIT PURCHASE -VISA SQ *TAMMIE COE Cphoenix     AZ,Download from usbank.com.0857,-17.35
2023-09-07,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,100.0
2023-09-07,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,150.0
2023-09-07,DEBIT,DEBIT PURCHASE -VISA STUMPTOWN PDX - PORTLAND    OR,Download from usbank.com.0857,-11.74
2023-09-07,DEBIT,DEBIT PURCHASE -VISA CAPERS CAFE ET L503-[ANONYMIZED] OR,Download from usbank.com.3650,-15.01
2023-09-07,DEBIT,DEBIT PURCHASE -VISA AAA OR/ID MBR DU503-222-6747OR,Download from usbank.com.3650,-6.5
2023-09-07,DEBIT,DEBIT PURCHASE -VISA GO PUFFGB LL MA [ANONYMIZED] PA,Download from usbank.com.0857,-29.34
2023-09-07,DEBIT,DEBIT PURCHASE -VISA UBER   EATS     HELP.UBER.COCA,Download from usbank.com.0857,-4.3
2023-09-07,DEBIT,DEBIT PURCHASE -VISA Amazon Prime*TL6Amzn.com/bilWA,Download from usbank.com.3650,-14.99
2023-09-07,DEBIT,DEBIT PURCHASE -VISA SQ *CC TRAINING gosq.com    TX,Download from usbank.com.0857,-337.0
2023-09-07,DEBIT,DEBIT PURCHASE -VISA Nike Dorchester Dorchester  MA,Download from usbank.com.3650,-200.51
2023-09-07,DEBIT,RECURRING DEBIT PURCHASE Spotify USA     877-[ANONYMIZED] NY,Download from usbank.com.3650,-16.99
2023-09-08,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,100.0
2023-09-08,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,80.0
2023-09-08,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,1611.68
2023-09-08,DEBIT,DEBIT PURCHASE -VISA APPLE CASH SENT 1INFINITELOOCA,Download from usbank.com.3650,-141.95
2023-09-08,DEBIT,DEBIT PURCHASE -VISA COCO RICO SEAPORBOSTON      MA,Download from usbank.com.0857,-21.93
2023-09-08,DEBIT,DEBIT PURCHASE -VISA APPLE CASH SENT 1INFINITELOOCA,Download from usbank.com.3650,-75.65
2023-09-08,DEBIT,DEBIT PURCHASE -VISA STARBUCKS STORE DORCHESTER  MA,Download from usbank.com.0857,-8.06
2023-09-08,DEBIT,DEBIT PURCHASE -VISA UBER   EATS     HELP.UBER.COCA,Download from usbank.com.0857,-38.53
2023-09-08,DEBIT,DEBIT PURCHASE -VISA TRADEMARK TOURS WWW.TRADEMARMA,Download from usbank.com.3650,-74.0
2023-09-08,DEBIT,WEB AUTHORIZED PMT AMAZON CORP,Download from usbank.com.,-109.0
2023-09-11,DEBIT,DEBIT PURCHASE -VISA PAR*FOGO BOSTON BOSTON      MA,Download from usbank.com.3650,-99.98
2023-09-11,DEBIT,DEBIT PURCHASE -VISA NEW ENGLAND AQUA617-973-5200MA,Download from usbank.com.3650,-66.0
2023-09-11,DEBIT,DEBIT PURCHASE -VISA SQ *MT AUBURN 1 CAMBRIDGE   MA,Download from usbank.com.0857,-28.26
2023-09-11,DEBIT,DEBIT PURCHASE -VISA UBER   EATS     HELP.UBER.COCA,Download from usbank.com.0857,-26.18
2023-09-11,DEBIT,DEBIT PURCHASE -VISA PAR*FOGO BOSTON BOSTON      MA,Download from usbank.com.3650,-71.16
2023-09-11,DEBIT,DEBIT PURCHASE -VISA NECOLLECTIONBOSTBOSTON      MA,Download from usbank.com.0857,-69.99
2023-09-11,DEBIT,DEBIT PURCHASE -VISA STARBUCKS B GAT EAST BOSTON MA,Download from usbank.com.0857,-15.94
2023-09-11,DEBIT,DEBIT PURCHASE -VISA STARBUCKS B GAT EAST BOSTON MA,Download from usbank.com.0857,-13.76
2023-09-11,DEBIT,DEBIT PURCHASE -VISA SAM ADAMS  BOS  EAST BOSTON MA,Download from usbank.com.3650,-20.85
2023-09-11,DEBIT,DEBIT PURCHASE BOS INK ST1902  BOSTON      MA,Download from usbank.com.3650,-49.88
2023-09-11,DEBIT,DEBIT PURCHASE -VISA TST* BERKSHIRE FBOSTON      MA,Download from usbank.com.0857,-15.78
2023-09-11,DEBIT,DEBIT PURCHASE -VISA AMZN Mktp US*TR8Amzn.com/bilWA,Download from usbank.com.3650,-7.99
2023-09-11,DEBIT,RECURRING DEBIT PURCHASE APPLE.COM/BILL  866-712-7753CA,Download from usbank.com.3650,-9.99
2023-09-11,DEBIT,DEBIT PURCHASE -VISA AMZN MKTP US*TR3AMZN.COM/BILWA,Download from usbank.com.3650,-22.09
2023-09-11,DEBIT,DEBIT PURCHASE FRED-MEYE FRED MSALEM       OR,Download from usbank.com.3650,-149.67
2023-09-11,DEBIT,DEBIT PURCHASE -VISA GO PUFFGB LIC. U18554007833 PA,Download from usbank.com.0857,-32.89
2023-09-11,DEBIT,ELECTRONIC WITHDRAWAL PHYSIQ FIT,Download from usbank.com.,-12.99
2023-09-12,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,1672.54
2023-09-12,DEBIT,DEBIT PURCHASE -VISA STEAMGAMES.COM [ANONYMIZED]-[ANONYMIZED] WA,Download from usbank.com.3650,-69.99
2023-09-12,DEBIT,RECURRING DEBIT PURCHASE CHATGPT SUBSCRIPOPENAI.COM  CA,Download from usbank.com.3650,-20.0
2023-09-12,DEBIT,WEB AUTHORIZED PMT EARNEST,Download from usbank.com.,-25.0
2023-09-13,DEBIT,DEBIT PURCHASE -VISA BLVD   *FACEBAR 503-403-8717OR,Download from usbank.com.0857,-69.0
2023-09-13,DEBIT,DEBIT PURCHASE -VISA IN N OUT BURGER KEIZER      OR,Download from usbank.com.0857,-9.4
2023-09-13,DEBIT,RECURRING DEBIT PURCHASE ABC*PHYSIQ FITNE503-[ANONYMIZED] OR,Download from usbank.com.3650,-5.0
2023-09-13,DEBIT,DEBIT PURCHASE -VISA AMAZON.COM*TR7M4SEATTLE     WA,Download from usbank.com.3650,-24.65
2023-09-13,DEBIT,DEBIT PURCHASE -VISA APPLE.COM/BILL  866-712-7753CA,Download from usbank.com.3650,-15.99
2023-09-13,DEBIT,DEBIT PURCHASE VITAMINSHOPPE783SALEM       OR,Download from usbank.com.3650,-49.99
2023-09-13,DEBIT,DEBIT PURCHASE -VISA SQ *AKAI RAMEN &Salem       OR,Download from usbank.com.3650,-54.05
2023-09-13,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-1672.54
2023-09-14,DEBIT,DEBIT PURCHASE -VISA ODOT DMV 503 945SALEM       OR,Download from usbank.com.0857,-26.0
2023-09-14,DEBIT,DEBIT PURCHASE -VISA [ANONYMIZED] PHYSIQ LANSALEM       OR,Download from usbank.com.3650,-3.5
2023-09-14,DEBIT,DEBIT PURCHASE -VISA SAFEWAY #[ANONYMIZED]   SALEM       OR,Download from usbank.com.3650,-8.97
2023-09-14,DEBIT,DEBIT PURCHASE -VISA BA@WILLAMETTE CASALEM       OR,Download from usbank.com.0857,-4.15
2023-09-14,DEBIT,DEBIT PURCHASE -VISA SQ *THE DOT     Salem       OR,Download from usbank.com.3650,-4.91
2023-09-14,DEBIT,DEBIT PURCHASE -VISA #8 ROTH'S FRESH SALEM       OR,Download from usbank.com.3650,-14.99
2023-09-14,DEBIT,DEBIT PURCHASE -VISA OR LIQUOR STORE SALEM       OR,Download from usbank.com.3650,-34.45
2023-09-14,DEBIT,DEBIT PURCHASE -VISA TIL*TP BLACKROCKPORTLAND    OR,Download from usbank.com.3650,-12.96
2023-09-14,DEBIT,WEB AUTHORIZED PMT Synchrony Bank,Download from usbank.com.,-125.0
2023-09-15,CREDIT,ELECTRONIC DEPOSIT N7090 MARION & P,Download from usbank.com.,2144.77
2023-09-15,DEBIT,DEBIT PURCHASE -VISA SHELL OIL 574431TIGARD      OR,Download from usbank.com.0857,-14.53
2023-09-15,DEBIT,DEBIT PURCHASE -VISA BA@WILLAMETTE CASALEM       OR,Download from usbank.com.0857,-8.05
2023-09-15,DEBIT,RECURRING DEBIT PURCHASE APPLE.COM/BILL  866-712-7753CA,Download from usbank.com.3650,-2.99
2023-09-15,DEBIT,DEBIT PURCHASE WALGREENS STORE SALEM       OR,Download from usbank.com.0857,-16.99
2023-09-18,DEBIT,DEBIT PURCHASE -VISA DUTCH BROS OR110SALEM       OR,Download from usbank.com.3650,-8.3
2023-09-18,DEBIT,DEBIT PURCHASE -VISA FEDEX78382837888ColliervilleTN,Download from usbank.com.0857,-47.55
2023-09-18,DEBIT,DEBIT PURCHASE FRED MEYER FUEL WILSONVILLE OR,Download from usbank.com.3650,-41.79
2023-09-18,DEBIT,DEBIT PURCHASE -VISA ROSE QUARTER    PORTLAND    OR,Download from usbank.com.3650,-10.0
2023-09-18,DEBIT,DEBIT PURCHASE -VISA SQ *EL CUADRILATBeaverton   OR,Download from usbank.com.3650,-28.8
2023-09-18,DEBIT,DEBIT PURCHASE -VISA STARBUCKS STORE WARRENTON   OR,Download from usbank.com.3650,-35.2
2023-09-18,DEBIT,DEBIT PURCHASE -VISA STARBUCKS STORE WARRENTON   OR,Download from usbank.com.3650,-3.65
2023-09-18,DEBIT,DEBIT PURCHASE -VISA SHEIN.COM       Kent        DE,Download from usbank.com.0857,-51.97
2023-09-18,DEBIT,DEBIT PURCHASE FRED M FUEL #921WARRENTON   OR,Download from usbank.com.3650,-29.47
2023-09-18,DEBIT,ELECTRONIC WITHDRAWAL COMCAST [ANONYMIZED],Download from usbank.com.,-75.0
2023-09-19,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,714.57
2023-09-19,DEBIT,DEBIT PURCHASE -VISA STARBUCKS STORE WARRENTON   OR,Download from usbank.com.3650,-25.5
2023-09-19,DEBIT,DEBIT PURCHASE -VISA SQ *BISTRO WILLASalem       OR,Download from usbank.com.0857,-8.0
2023-09-19,DEBIT,RECURRING DEBIT PURCHASE Amazon Prime*TX8Amzn.com/bilWA,Download from usbank.com.3650,-14.99
2023-09-20,DEBIT,DEBIT PURCHASE -VISA IN N OUT BURGER KEIZER      OR,Download from usbank.com.0857,-9.4
2023-09-20,DEBIT,DEBIT PURCHASE -VISA AMAZON.COM*TX3KFSEATTLE     WA,Download from usbank.com.3650,-13.98
2023-09-20,DEBIT,DEBIT PURCHASE -VISA SQ *THE DOT     Salem       OR,Download from usbank.com.3650,-4.85
2023-09-20,DEBIT,DEBIT PURCHASE -VISA BA@WILLAMETTE CASALEM       OR,Download from usbank.com.0857,-4.9
2023-09-20,DEBIT,DEBIT PURCHASE -VISA BA@WILLAMETTE CASALEM       OR,Download from usbank.com.0857,-4.9
2023-09-20,DEBIT,DEBIT PURCHASE -VISA SP STANLEY - A PHTTPSSTANLEYWA,Download from usbank.com.3650,-56.95
2023-09-20,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-714.57
2023-09-21,DEBIT,DEBIT PURCHASE -VISA UBER   EATS     HELP.UBER.COCA,Download from usbank.com.0857,-22.83
2023-09-21,DEBIT,ELECTRONIC WITHDRAWAL EARNEST,Download from usbank.com.,-25.0
2023-09-22,DEBIT,ATM FEE-BAL INQ AT OTHER NETWORK,Download from usbank.com.,-2.5
2023-09-22,CREDIT,ATM FEE REVERSAL-BALANCE INQUIRY,Download from usbank.com.,2.5
2023-09-22,DEBIT,ATM FEE-BAL INQ AT OTHER NETWORK,Download from usbank.com.,-2.5
2023-09-22,CREDIT,ATM FEE REVERSAL-BALANCE INQUIRY,Download from usbank.com.,2.5
2023-09-22,DEBIT,DEBIT PURCHASE -VISA USCIS (PHOENIX L800-375-5283DC,Download from usbank.com.0857,-575.0
2023-09-22,DEBIT,DEBIT PURCHASE -VISA AMAZON.COM*TX24VSEATTLE     WA,Download from usbank.com.3650,-12.49
2023-09-22,DEBIT,ATM WITHDRAWAL [ANONYMIZED] SW 11TH ANDPORTLAND    ORUS1,Download from usbank.com.0857,-202.5
2023-09-22,DEBIT,ATM FEE 092223PLUSTERM1305 SW 11TH ANDPORTLAND    ORUS1,Download from usbank.com.,-2.5
2023-09-22,CREDIT,REVERSED ATM FEE REVERSE CARD TRANSACTION FEE,Download from usbank.com.,2.5
2023-09-22,DEBIT,ATM WITHDRAWAL [ANONYMIZED] SW 11TH ANDPORTLAND    ORUS1,Download from usbank.com.0857,-22.5
2023-09-22,DEBIT,ATM FEE 092223PLUSTERM1305 SW 11TH ANDPORTLAND    ORUS1,Download from usbank.com.,-2.5
2023-09-22,CREDIT,REVERSED ATM FEE REVERSE CARD TRANSACTION FEE,Download from usbank.com.,2.5
2023-09-22,DEBIT,ATM WITHDRAWAL [ANONYMIZED] PORTLAND RDSALEM       ORUS1,Download from usbank.com.3650,-23.0
2023-09-22,DEBIT,ATM FEE 092223PLUSTERM3502 PORTLAND RDSALEM       ORUS1,Download from usbank.com.,-2.5
2023-09-25,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,300.0
2023-09-25,DEBIT,DEBIT PURCHASE -VISA TST* Ram - SalemSalem       OR,Download from usbank.com.3650,-7.08
2023-09-25,DEBIT,DEBIT PURCHASE -VISA TST* Ram - SalemSalem       OR,Download from usbank.com.3650,-19.77
2023-09-25,DEBIT,DEBIT PURCHASE -VISA TST* Ram - SalemSalem       OR,Download from usbank.com.0857,-3.6
2023-09-25,DEBIT,RECURRING DEBIT PURCHASE Disney Plus     888-[ANONYMIZED] CA,Download from usbank.com.3650,-12.99
2023-09-25,DEBIT,DEBIT PURCHASE -VISA PORTLAND PARKING503-[ANONYMIZED] OR,Download from usbank.com.3650,-4.0
2023-09-25,DEBIT,DEBIT PURCHASE -VISA SQ *MADISON TAYLPortland    OR,Download from usbank.com.0857,-78.0
2023-09-25,DEBIT,DEBIT PURCHASE -VISA PORTLAND PARKING503-[ANONYMIZED] OR,Download from usbank.com.3650,-0.95
2023-09-25,DEBIT,DEBIT PURCHASE -VISA SAFEWAY #[ANONYMIZED]   PORTLAND    OR,Download from usbank.com.0857,-6.0
2023-09-25,DEBIT,DEBIT PURCHASE -VISA PORTLAND PARKING503-[ANONYMIZED] OR,Download from usbank.com.3650,-9.2
2023-09-25,DEBIT,DEBIT PURCHASE -VISA PAR*FOGO PORTLANPORTLAND    OR,Download from usbank.com.3650,-45.5
2023-09-25,DEBIT,DEBIT PURCHASE -VISA POWER & LIGHT   PORTLAND    OR,Download from usbank.com.3650,-8.0
2023-09-25,DEBIT,DEBIT PURCHASE -VISA Prime Video *T14888-802-3080WA,Download from usbank.com.3650,-3.99
2023-09-25,DEBIT,RECURRING DEBIT PURCHASE APPLE.COM/BILL  866-712-7753CA,Download from usbank.com.3650,-2.99
2023-09-25,DEBIT,DEBIT PURCHASE -VISA Prime Video *TX5888-802-3080WA,Download from usbank.com.3650,-3.99
2023-09-25,DEBIT,DEBIT PURCHASE -VISA PHILLIPS 66 - UNSALEM       OR,Download from usbank.com.3650,-41.51
2023-09-25,DEBIT,DEBIT PURCHASE -VISA Prime Video *T14888-802-3080WA,Download from usbank.com.3650,-3.99
2023-09-25,DEBIT,DEBIT PURCHASE -VISA EL TACOMELON INCSALEM       OR,Download from usbank.com.3650,-21.0
2023-09-25,DEBIT,DEBIT PURCHASE -VISA LYFT   RIDE SAT 855-865-9553CA,Download from usbank.com.0857,-15.79
2023-09-25,DEBIT,DEBIT PURCHASE -VISA Prime Video *T10888-802-3080WA,Download from usbank.com.3650,-3.99
2023-09-25,DEBIT,DEBIT PURCHASE -VISA Prime Video *T15888-802-3080WA,Download from usbank.com.3650,-3.99
2023-09-25,DEBIT,DEBIT PURCHASE -VISA EDX.ORG         WWW.EDX.ORG MD,Download from usbank.com.3650,-403.2
2023-09-25,DEBIT,ELECTRONIC WITHDRAWAL PHYSIQ FIT,Download from usbank.com.,-12.99
2023-09-26,DEBIT,DEBIT PURCHASE -VISA TAPROOT LOUNGE ASALEM       OR,Download from usbank.com.0857,-55.5
2023-09-26,DEBIT,DEBIT PURCHASE -VISA BA@WILLAMETTE CASALEM       OR,Download from usbank.com.0857,-7.4
2023-09-27,DEBIT,MOBILE BANKING TRANSFER WITHDRAWAL [ANONYMIZED],Download from usbank.com.,-45.0
2023-09-27,DEBIT,DEBIT PURCHASE -VISA FRED-MEYER #0355SALEM       OR,Download from usbank.com.3650,-86.79
2023-09-27,DEBIT,RECURRING DEBIT PURCHASE GOOGLE *Google S855-836-3987CA,Download from usbank.com.3650,-1.99
2023-09-27,DEBIT,RECURRING DEBIT PURCHASE ABC*PHYSIQ FITNE503-[ANONYMIZED] OR,Download from usbank.com.3650,-5.0
2023-09-28,DEBIT,WEB AUTHORIZED PMT DISCOVER,Download from usbank.com.,-110.0
2023-09-29,CREDIT,ELECTRONIC DEPOSIT N7090 MARION & P,Download from usbank.com.,2144.6
2023-09-29,DEBIT,DEBIT PURCHASE -VISA LOS TOREROS MEXISALEM       OR,Download from usbank.com.3650,-17.53
2023-09-29,DEBIT,DEBIT PURCHASE -VISA BA@WILLAMETTE CASALEM       OR,Download from usbank.com.0857,-4.4
2023-09-29,DEBIT,ELECTRONIC WITHDRAWAL PHYSIQ FIT,Download from usbank.com.,-49.99
2023-09-29,DEBIT,WEB AUTHORIZED PMT HEALTHCARE MANAG,Download from usbank.com.,-87.6
2023-10-02,DEBIT,MOBILE BANKING TRANSFER WITHDRAWAL [ANONYMIZED],Download from usbank.com.,-10.0
2023-10-02,DEBIT,DEBIT PURCHASE -VISA IN N OUT BURGER KEIZER      OR,Download from usbank.com.0857,-9.4
2023-10-02,DEBIT,DEBIT PURCHASE -VISA 2MODA CENTER    PORTLAND    OR,Download from usbank.com.3650,-10.45
2023-10-02,DEBIT,DEBIT PURCHASE -VISA PORTLAND PARKING503-[ANONYMIZED] OR,Download from usbank.com.3650,-4.0
2023-10-02,DEBIT,DEBIT PURCHASE -VISA BLVD   *FACEBAR 503-403-8717OR,Download from usbank.com.0857,-89.6
2023-10-02,DEBIT,RECURRING DEBIT PURCHASE ABC*PHYSIQ FITNE503-[ANONYMIZED] OR,Download from usbank.com.3650,-49.99
2023-10-02,DEBIT,DEBIT PURCHASE -VISA STARBUCKS STORE SALEM       OR,Download from usbank.com.3650,-25.15
2023-10-02,DEBIT,DEBIT PURCHASE -VISA IN N OUT BURGER KEIZER      OR,Download from usbank.com.3650,-9.4
2023-10-02,DEBIT,DEBIT PURCHASE -VISA Nespresso BoutiqPortland    OR,Download from usbank.com.3650,-36.85
2023-10-02,DEBIT,DEBIT PURCHASE -VISA LULULEMON WASHINPORTLAND    OR,Download from usbank.com.0857,-38.05
2023-10-02,DEBIT,DEBIT PURCHASE -VISA SEPHORA WASHINGTPORTLAND    OR,Download from usbank.com.0857,-21.0
2023-10-02,DEBIT,DEBIT PURCHASE SHELL SERVICE S BEAVERTON   OR,Download from usbank.com.3650,-49.68
2023-10-02,DEBIT,DEBIT PURCHASE -VISA SQ *BRINY BRO?S Astoria     OR,Download from usbank.com.3650,-39.0
2023-10-02,DEBIT,DEBIT PURCHASE -VISA SQ *HAPPY HOMESTAstoria     OR,Download from usbank.com.0857,-10.0
2023-10-02,DEBIT,DEBIT PURCHASE -VISA SQ *WESTIMBER LLAstoria     OR,Download from usbank.com.0857,-8.0
2023-10-02,DEBIT,DEBIT PURCHASE -VISA SQ *POLKA DONUTSAstoria     OR,Download from usbank.com.3650,-6.25
2023-10-02,DEBIT,DEBIT PURCHASE -VISA SP PATS PANTRY 503-[ANONYMIZED] OR,Download from usbank.com.0857,-19.1
2023-10-02,DEBIT,ELECTRONIC WITHDRAWAL TRAVELERS,Download from usbank.com.,-28.5
2023-10-03,DEBIT,DEBIT PURCHASE -VISA IN N OUT BURGER KEIZER      OR,Download from usbank.com.3650,-9.4
2023-10-03,DEBIT,DEBIT PURCHASE -VISA FRED-MEYER #0355SALEM       OR,Download from usbank.com.3650,-3.79
2023-10-03,DEBIT,ELECTRONIC WITHDRAWAL PORTLAND GENERAL,Download from usbank.com.,-73.88
2023-10-04,DEBIT,DEBIT PURCHASE -VISA VITAMINSHOPPE783SALEM       OR,Download from usbank.com.3650,-74.99
2023-10-04,DEBIT,DEBIT PURCHASE -VISA AAA OR/ID MBR DU503-222-6747OR,Download from usbank.com.3650,-6.5
2023-10-04,DEBIT,DEBIT PURCHASE -VISA BA@WILLAMETTE CASALEM       OR,Download from usbank.com.0857,-4.9
2023-10-04,DEBIT,WEB AUTHORIZED PMT AppFolio Inc. F,Download from usbank.com.,-2.49
2023-10-04,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-103.71
2023-10-04,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-273.33
2023-10-04,DEBIT,WEB AUTHORIZED PMT Rushing Real Est,Download from usbank.com.,-1365.0
2023-10-05,DEBIT,DEBIT PURCHASE -VISA IN N OUT BURGER KEIZER      OR,Download from usbank.com.3650,-17.4
2023-10-05,DEBIT,DEBIT PURCHASE -VISA BA@WILLAMETTE CASALEM       OR,Download from usbank.com.0857,-3.6
2023-10-05,DEBIT,DEBIT PURCHASE -VISA FRED-MEYER #0355SALEM       OR,Download from usbank.com.3650,-28.6
2023-10-05,DEBIT,DEBIT PURCHASE -VISA Amazon.com*T918KAmzn.com/bilWA,Download from usbank.com.3650,-15.29
2023-10-06,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,60.0
2023-10-06,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,50.0
2023-10-06,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,45.0
2023-10-06,DEBIT,NON-USBANK ATM DENIED FEE,Download from usbank.com.,-2.5
2023-10-06,CREDIT,REVERSE NON-USBANK ATM DENIED FEE,Download from usbank.com.,2.5
2023-10-06,DEBIT,NON-USBANK ATM DENIED FEE,Download from usbank.com.,-2.5
2023-10-06,CREDIT,REVERSE NON-USBANK ATM DENIED FEE,Download from usbank.com.,2.5
2023-10-06,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,200.0
2023-10-06,DEBIT,DEBIT PURCHASE -VISA APPLE CASH SENT 1INFINITELOOCA,Download from usbank.com.3650,-60.0
2023-10-06,DEBIT,DEBIT PURCHASE -VISA ROCKET [ANONYMIZED]     SALEM       OR,Download from usbank.com.3650,-46.93
2023-10-06,DEBIT,DEBIT PURCHASE -VISA DAIRY QUEEN #190SALEM       OR,Download from usbank.com.3650,-9.67
2023-10-06,DEBIT,DEBIT PURCHASE HORNBROOK CHEV  HORNBROOK   CA,Download from usbank.com.3650,-25.4
2023-10-06,DEBIT,ATM WITHDRAWAL [ANONYMIZED] JAZZ ALLEY SACRAMENTO  CAUS1,Download from usbank.com.3650,-42.0
2023-10-06,DEBIT,ATM FEE 100623PLUSTERM2320 JAZZ ALLEY SACRAMENTO  CAUS1,Download from usbank.com.,-2.5
2023-10-06,CREDIT,REVERSED ATM FEE REVERSE CARD TRANSACTION FEE,Download from usbank.com.,2.5
2023-10-10,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,60.0
2023-10-10,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,50.0
2023-10-10,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,100.0
2023-10-10,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,30.0
2023-10-10,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,50.0
2023-10-10,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,100.0
2023-10-10,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,10.0
2023-10-10,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,100.0
2023-10-10,DEBIT,DEBIT PURCHASE -VISA WILLAMETTE TOWN SALEM       OR,Download from usbank.com.0857,-11.31
2023-10-10,DEBIT,DEBIT PURCHASE -VISA Amazon Prime*TE8Amzn.com/bilWA,Download from usbank.com.3650,-14.99
2023-10-10,DEBIT,DEBIT PURCHASE -VISA STARBUCKS STORE SALEM       OR,Download from usbank.com.3650,-37.45
2023-10-10,DEBIT,DEBIT PURCHASE -VISA IN N OUT BURGER ROSEBURG    OR,Download from usbank.com.3650,-9.4
2023-10-10,DEBIT,DEBIT PURCHASE -VISA IN N OUT BURGER ROSEBURG    OR,Download from usbank.com.0857,-2.2
